Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Reporting Interval
2020-10-18,235008,MAPLE LAWN MEDICAL CARE FACILI,50 SANDERSON LANE,COLDWATER,MI,49036,Y,Y,0.0,0.0,2.0,2.0,0.0,1.0,2.0,10.0,0.0,0.0,114.0,105.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,54.0,80.0,Y,4.0,6.0,2.0,77.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,19.0,0.0,19.0,0.0,0.0,Branch,N,Y,POINT (-84.98993600000001 41.92993100000001),Week 22 - Oct 18
2020-10-25,235450,ALLENDALE NURSING AND REHABILITATION COMMUNITY,11007 RADCLIFF DR,ALLENDALE,MI,49401,Y,Y,0.0,0.0,0.0,2.0,0.0,4.0,0.0,12.0,0.0,0.0,60.0,52.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,0.0,19.0,0.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,38.5,0.0,0.0,Ottawa,N,N,POINT (-85.908202 42.968947),Week 23 - Oct 25
2020-06-28,235171,WELLBRIDGE OF GRAND BLANC,3139 EAST BALDWIN ROAD,GRAND BLANC,MI,48439,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,80.0,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,9.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Genesee,N,N,POINT (-83.643296 42.886595),Week 06 - Jun 28
2020-11-01,235109,HEARTLAND HEALTH CARE CENTER - GROSSE POINTE WOODS,21401 MACK AVE,GROSSE POINTE WOODS,MI,48236,Y,Y,0.0,15.0,1.0,3.0,0.0,10.0,2.0,7.0,0.0,1.0,80.0,54.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,0.0,20.0,3.0,16.0,0.0,0.0,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,,,,,18.5,0.0,55.6,18.5,33.3,Wayne,N,N,POINT (-82.904858 42.450618),Week 24 - Nov  1
2020-08-23,235015,INGHAM COUNTY MEDICAL CARE FAC,3860 DOBIE RD,OKEMOS,MI,48864,Y,Y,0.0,0.0,1.0,39.0,1.0,60.0,2.0,43.0,1.0,8.0,236.0,193.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,Y,N,Y,0.0,0.0,N,1.0,32.0,8.0,198.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,5.2,5.2,202.1,41.5,20.5,Ingham,N,N,POINT (-84.410335 42.692251),Week 14 - Aug 23
2020-07-26,235374,WEST OAKS SENIOR CARE & REHAB CENTER,22355 W EIGHT MILE RD,DETROIT,MI,48219,Y,Y,0.0,3.0,0.0,3.0,0.0,1.0,0.0,18.0,0.0,16.0,102.0,56.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,0.0,3.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,53.6,285.7,533.3,Wayne,N,N,POINT (-83.264231 42.443115),Week 10 - Jul 26
2020-08-30,235197,HILLSDALE CO MEDICAL CARE FACI,140 W MECHANIC ST,HILLSDALE,MI,49242,Y,Y,0.0,0.0,0.0,14.0,0.0,0.0,0.0,9.0,0.0,1.0,170.0,131.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,1.0,24.0,0.0,0.0,0.0,1.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,106.9,7.6,7.1,Hillsdale,N,N,,Week 15 - Aug 30
2020-08-16,235065,"SOUTH LYON SENIOR CARE AND REHAB CENTER, L L C",700 REYNOLD SWEET PARKWAY,SOUTH LYON,MI,48178,Y,Y,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,67.0,,,,,Y,N,N,N,N,N,N,<1 DAY,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,0.0,12.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Oakland,N,N,POINT (-83.647366 42.458449),Week 13 - Aug 16
2020-07-12,235072,OAKVIEW MEDICAL CARE FACILITY,1000 DIANA ST,LUDINGTON,MI,49431,Y,Y,0.0,0.0,0.0,0.0,1.0,7.0,0.0,18.0,0.0,0.0,96.0,85.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,49.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Mason,N,N,POINT (-86.4313 43.95773),Week 08 - Jul 12
2020-06-21,235416,MEDILODGE OF STERLING,500 SCHOOL RD,STERLING,MI,48659,Y,Y,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,39.0,35.0,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,28.6,0.0,0.0,Arenac,N,N,POINT (-84.02726 44.098313),Week 05 - Jun 21
2020-10-18,235473,MEDILODGE OF SHORELINE,14900 SHORE LINE DR,STERLING HEIGHTS,MI,48313,Y,Y,0.0,9.0,0.0,17.0,0.0,23.0,0.0,36.0,0.0,10.0,112.0,87.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,9.0,0.0,8.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,195.4,114.9,58.8,Macomb,N,N,POINT (-82.975852 42.619907),Week 22 - Oct 18
2020-10-04,235372,THE BAY AT CRANBROOK HEALTH & REHABILITATION CTR,5000 E SEVEN MILE RD,DETROIT,MI,48234,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wayne,,,POINT (-83.053844 42.433338),Week 20 - Oct  4
2020-11-01,235293,MEDILODGE OF FARMINGTON,34225 GRAND RIVER AVE,FARMINGTON,MI,48335,Y,Y,0.0,3.0,0.0,32.0,13.0,67.0,3.0,30.0,0.0,11.0,124.0,66.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,15.0,0.0,Y,0.0,4.0,0.0,10.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27.0,6.0,Y,N,0.0,0.0,484.8,166.7,34.4,Oakland,N,N,POINT (-83.385449 42.468583),Week 24 - Nov  1
2020-10-25,235023,HEARTLAND HEALTH CARE CENTER-BATTLE CREEK,200 E ROOSEVELT,BATTLE CREEK,MI,49017,Y,Y,0.0,23.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,65.0,46.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,2.0,2.0,0.0,1.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,21.7,0.0,21.7,0.0,0.0,Calhoun,N,Y,POINT (-85.18055 42.339282),Week 23 - Oct 25
2020-08-23,235150,"HEALTHSOURCE SAGINAW, INC",3340 HOSPITAL RD,SAGINAW,MI,48603,Y,Y,0.0,0.0,0.0,10.0,1.0,36.0,0.0,33.0,0.0,1.0,213.0,200.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,4.0,20.0,0.0,49.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,50.0,5.0,10.0,Saginaw,N,N,POINT (-84.052048 43.456418000000006),Week 14 - Aug 23
2020-11-08,235375,APPLEWOOD NURSING CENTER INC,18500 VAN HORN RD,WOODHAVEN,MI,48183,Y,Y,0.0,5.0,2.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,150.0,132.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,Y,Y,N,Y,0.0,0.0,Y,2.0,10.0,0.0,1.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,15.2,0.0,30.3,0.0,0.0,Wayne,N,N,POINT (-83.217125 42.126393),Week 25 - Nov  8
2020-09-20,235006,MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL LTCU,825 N CENTER ST,GAYLORD,MI,49735,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,34.0,25.0,,,,,Y,N,N,N,N,N,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Otsego,N,N,POINT (-84.67388700000001 45.035332),Week 18 - Sep 20
2020-07-26,235489,THE VILLA AT GREEN LAKE ESTATES,6470 ALDEN DR,ORCHARD LAKE,MI,48324,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oakland,,,POINT (-83.412669 42.592632),Week 10 - Jul 26
2020-09-27,235360,ARBOR MANOR CARE CENTER,151 2ND ST,SPRING ARBOR,MI,49283,Y,Y,0.0,1.0,0.0,2.0,0.0,0.0,2.0,39.0,0.0,1.0,122.0,59.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,18.0,0.0,1.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,33.9,16.9,50.0,Jackson,N,N,POINT (-84.551952 42.2087),Week 19 - Sep 27
2020-07-19,235228,CHERRY HILL FOR NURSING AND REHABILITATION,38410 CHERRY HILL RD,WESTLAND,MI,48185,Y,Y,0.0,14.0,0.0,30.0,0.0,0.0,0.0,26.0,0.0,8.0,127.0,86.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.0,0.0,0.0,0.0,0.0,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,348.8,93.0,26.7,Wayne,N,N,POINT (-83.418083 42.309281000000006),Week 09 - Jul 19
2020-05-31,235003,MANISTEE COUNTY MEDICAL CARE FACILITY,1505 E PARKDALE AVENUE,MANISTEE,MI,49660,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,96.0,63.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Manistee,N,N,POINT (-86.272636 44.272486),Week 02 - May 31
2020-07-26,235294,MISSION POINT NSG & PHY REHAB CTR OF CEDAR SPRINGS,400 JEFFREY,CEDAR SPRINGS,MI,49319,Y,Y,0.0,0.0,0.0,36.0,0.0,0.0,0.0,13.0,0.0,11.0,77.0,57.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,631.6,193.0,30.6,Kent,N,N,,Week 10 - Jul 26
2020-11-01,235243,MEDILODGE OF GTC,2950 LAFRANIER RD,TRAVERSE CITY,MI,49686,Y,Y,0.0,10.0,0.0,10.0,0.0,3.0,0.0,3.0,0.0,1.0,125.0,84.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,12.0,11.0,Y,0.0,5.0,0.0,13.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,119.0,11.9,10.0,Grand Traverse,N,N,POINT (-85.605633 44.730229),Week 24 - Nov  1
2020-11-22,235209,MEDILODGE OF LEELANAU,124 W 4TH STREET,SUTTONS BAY,MI,49682,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,72.0,60.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,1.0,4.0,Y,0.0,2.0,0.0,5.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Leelanau,N,N,POINT (-85.653539 44.970882),Week 27 - Nov 22
2020-09-13,235113,"SAGINAW SENIOR CARE AND REHAB CENTER, L L C",4322 MACKINAW ROAD,SAGINAW,MI,48603,Y,Y,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,71.0,58.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,>7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,8.0,0.0,8.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Saginaw,N,N,POINT (-83.994427 43.444517),Week 17 - Sep 13
2020-06-07,235408,ST ANTHONY HEALTHCARE CENTER,31830 RYAN RD,WARREN,MI,48092,Y,Y,2.0,20.0,0.0,17.0,0.0,4.0,2.0,5.0,1.0,2.0,142.0,110.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,2.0,0.0,0.0,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,,,,,0.0,9.1,154.5,18.2,11.8,Macomb,N,N,POINT (-83.068144 42.526367),Week 03 - Jun  7
2020-08-30,235552,MISSION POINT NSG & PHY REHAB CTR OF HANCOCK,1400 POPLAR ST,HANCOCK,MI,49930,Y,Y,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,53.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,0.0,2.0,0.0,20.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Houghton,N,N,POINT (-88.596793 47.14009),Week 15 - Aug 30
2020-06-07,235373,NORTH OTTAWA CARE CENTER,18525 WOODLAND RIDGE DRIVE,SPRING LAKE,MI,49456,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,68.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Ottawa,N,N,POINT (-86.239029 43.093319),Week 03 - Jun  7
2020-11-01,235356,MEDILODGE AT THE SHORE,900 S BEACON BLVD,GRAND HAVEN,MI,49417,Y,Y,0.0,5.0,2.0,32.0,0.0,18.0,1.0,21.0,0.0,5.0,118.0,109.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,110.0,18.0,Y,4.0,13.0,0.0,38.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,18.3,0.0,293.6,45.9,15.6,Ottawa,N,N,POINT (-86.22019 43.052218),Week 24 - Nov  1
2020-08-16,235182,LYNWOOD MANOR HEALTHCARE CENTER,730 KIMOLE LN,ADRIAN,MI,49221,Y,Y,0.0,0.0,2.0,5.0,1.0,22.0,0.0,0.0,0.0,0.0,84.0,65.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,Y,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,0.0,12.0,2.0,172.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,30.8,0.0,76.9,0.0,0.0,Lenawee,N,N,POINT (-84.047674 41.915356),Week 13 - Aug 16
2020-05-24,235290,MISSION POINT NSG & PHY REHAB CTR OF GREENVILLE,828 E WASHINGTON ST,GREENVILLE,MI,48838,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montcalm,,,POINT (-85.239338 43.176507),Week 01 - May 24
2020-05-24,235058,LAPEER COUNTY MEDICAL CARE FAC,1455 SUNCREST DR,LAPEER,MI,48446,Y,N,3.0,3.0,6.0,6.0,43.0,43.0,36.0,36.0,2.0,2.0,202.0,192.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,53.0,53.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,,,,,31.3,10.4,31.3,10.4,33.3,Lapeer,,,POINT (-83.333651 43.066081),Week 01 - May 24
2020-08-23,235332,"WESTLAND, A VILLA CENTER",36137 W WARREN,WESTLAND,MI,48185,Y,Y,0.0,81.0,0.0,79.0,0.0,49.0,0.0,24.0,0.0,28.0,230.0,165.0,,,,,Y,N,N,N,N,N,N,>7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,>7 DAYS,Y,N,N,N,Y,N,N,,,,0.0,16.0,0.0,13.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,,,,,0.0,0.0,478.8,169.7,35.4,Wayne,N,N,,Week 14 - Aug 23
2020-10-04,235480,ADVANTAGE LIVING CENTER - HARPER WOODS,19840 HARPER AVE,HARPER WOODS,MI,48225,Y,Y,0.0,46.0,0.0,21.0,0.0,2.0,0.0,61.0,0.0,23.0,151.0,95.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,N,,,,0.0,39.0,0.0,31.0,0.0,5.0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,221.1,242.1,109.5,Wayne,N,N,POINT (-82.92137400000001 42.435021),Week 20 - Oct  4
2020-05-31,235113,"SAGINAW SENIOR CARE AND REHAB CENTER, L L C",4322 MACKINAW ROAD,SAGINAW,MI,48603,Y,Y,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,71.0,64.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,0.0,6.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Saginaw,N,N,POINT (-83.994427 43.444517),Week 02 - May 31
2020-08-30,235375,APPLEWOOD NURSING CENTER INC,18500 VAN HORN RD,WOODHAVEN,MI,48183,Y,Y,0.0,5.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,150.0,134.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,N,,,,1.0,1.0,1.0,1.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Wayne,N,N,POINT (-83.217125 42.126393),Week 15 - Aug 30
2020-11-22,235057,HEARTLAND HEALTH CARE CENTER-LIVONIA,28550 FIVE MILE RD,LIVONIA,MI,48154,Y,Y,0.0,18.0,1.0,10.0,2.0,23.0,0.0,5.0,0.0,0.0,142.0,66.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,5.0,5.0,1.0,7.0,0.0,0.0,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,,,,,15.2,0.0,151.5,0.0,0.0,Wayne,N,N,POINT (-83.326683 42.399237),Week 27 - Nov 22
2020-10-18,235347,SKLD ZEELAND,285 N STATE ST,ZEELAND,MI,49464,Y,Y,0.0,0.0,0.0,0.0,0.0,8.0,4.0,60.0,0.0,0.0,138.0,124.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,9.0,0.0,10.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Ottawa,N,N,POINT (-86.019102 42.816942),Week 22 - Oct 18
2020-06-14,235539,ADVANTAGE LIVING CENTER - NORTHWEST,16181 HUBBELL ST,DETROIT,MI,48235,Y,Y,0.0,1.0,0.0,9.0,0.0,4.0,1.0,2.0,0.0,3.0,154.0,106.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,84.9,28.3,33.3,Wayne,N,N,POINT (-83.189289 42.410282),Week 04 - Jun 14
