ReportingDate,Provider Name,County,TYPE,NEW RESIDENT CASES,TOTAL RESIDENT CASES,NEW RESIDENT DEATHS,TOTAL RESIDENT DEATHS,NEW STAFF CASES,TOTAL STAFF CASES,NEW STAFF DEATHS,TOTAL STAFF DEATHS,Reporting,VLOOKUP,Change Score
2020-11-09,RANDALL RESIDENCE OF AUBURN HILLS I,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF FARMINGTON,86
2020-11-09,RANDALL RESIDENCE OF AUBURN HILLS II,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAHSER HILLS CARE CENTRE,86
2020-11-09,RANDALL RESIDENCE OF AUBURN HILLS III,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAHSER HILLS CARE CENTRE,86
2020-11-09,RANDALL RESIDENCE OF AUBURN HILLS IV,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAHSER HILLS CARE CENTRE,86
2020-11-09,REGENCY AT WATERFORD,OAKLAND,SNF,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,Yes,REGENCY AT WATERFORD,100
2020-11-09,RENAISSANCE GARDENS AT FOX RUN,OAKLAND,HFA,,18.0,,10.0,,8.0,,0.0,Yes,FOX RUN VILLAGE,86
2020-11-09,RESOURCE & CRISIS CENTER,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,CLARKSTON SPECIALTY HEALTHCARE CENTER,86
2020-11-09,ROSE SENIOR LIVING AT PROVIDENCE PARK,OAKLAND,HFA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,REGENCY AT WATERFORD,86
2020-11-09,ROYAL OAK HOUSE,OAKLAND,HFA,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Yes,OAKLAND NURSING CENTER,43
2020-11-09,SANCTUARY AT BELLBROOK,OAKLAND,HFA,0.0,12.0,0.0,6.0,0.0,5.0,0.0,0.0,Yes,BELLBROOK,90
2020-11-09,SANDYSIDE SENIOR LIVING,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,POMEROY LIVING ROCHESTER SKILLED REHABILITATION,86
2020-11-09,SKLD - BLOOMFIELD HILLS,OAKLAND,SNF,0.0,133.0,0.0,14.0,1.0,19.0,0.0,0.0,Yes,SKLD BLOOMFIELD HILLS,95
2020-11-09,SKLD - WEST BLOOMFIELD,OAKLAND,SNF,0.0,209.0,0.0,14.0,0.0,6.0,0.0,0.0,Yes,SKLD WEST BLOOMFIELD,95
2020-11-09,SOUTH LYON SENIOR CARE AND REHAB,OAKLAND,SNF,3.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,Yes,"SOUTH LYON SENIOR CARE AND REHAB CENTER, L L C",95
2020-11-09,SOUTH STONE,OAKLAND,AFC,0.0,7.0,2.0,4.0,0.0,4.0,0.0,0.0,Yes,CAMBRIDGE SOUTH HEALTHCARE CTR,86
2020-11-09,SOUTHFIELD CENTER,OAKLAND,AFC,0.0,7.0,1.0,2.0,0.0,5.0,0.0,0.0,Yes,CAMBRIDGE EAST HEALTHCARE CENTER,86
2020-11-09,ST. ANNE'S MEAD NURSING FACILITY,OAKLAND,SNF,0.0,15.0,0.0,11.0,0.0,23.0,0.0,0.0,Yes,CATHERINE'S PLACE,86
2020-11-09,ST. ANNE'S MEAD RETIREMENT HOME,OAKLAND,HFA,0.0,19.0,0.0,9.0,0.0,18.0,0.0,0.0,Yes,CATHERINE'S PLACE,86
2020-11-09,ST. ELIZABETH BRIARBANK HOME FOR THE AGED,OAKLAND,HFA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,CANTERBURY ON THE LAKE,86
2020-11-09,STRATFORD PLACE,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,CATHERINE'S PLACE,56
2020-11-09,STRATFORD PLACE OF ROCHESTER HILLS MEMORY CARE,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,CATHERINE'S PLACE,86
2020-11-09,SUN VALLEY SENIOR LIVING,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,POMEROY LIVING ROCHESTER SKILLED REHABILITATION,86
2020-11-09,SUNRISE ASSISTED LIVING OF BLOOMFIELD,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,BLOOMFIELD ORCHARD VILLA,86
2020-11-09,SUNRISE ASSISTED LIVING OF BLOOMFIELD HILLS,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,BLOOMFIELD ORCHARD VILLA,86
2020-11-09,SUNRISE ASSISTED LIVING OF TROY,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF MILFORD,86
2020-11-09,SUNRISE OF NORTH FARMINGTON HILLS,OAKLAND,HFA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,MEDILODGE OF MILFORD,86
2020-11-09,SUNRISE OF ROCHESTER,OAKLAND,HFA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,MAPLE MANOR REHAB CENTER OF NOVI INC,86
2020-11-09,SUNRISE OF WEST BLOOMFIELD,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NURSING AND REHAB CENTER OF HOLLY,86
2020-11-09,THE HAWORTH CENTER,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,CAMBRIDGE EAST HEALTHCARE CENTER,86
2020-11-09,THE LEGACY AT WESTLAKE,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,WESTLAKE HEALTH CAMPUS,65
2020-11-09,THE MANOR OF FARMINGTON HILLS,OAKLAND,SNF,0.0,63.0,0.0,14.0,0.0,14.0,0.0,0.0,Yes,THE MANOR OF FARMINGTON HILLS,100
2020-11-09,THE MANOR OF NOVI,OAKLAND,SNF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,THE MANOR OF NOVI,100
2020-11-09,THE MEADOWS AT CANTERBURY-ON-THE-LAKE,OAKLAND,HFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,CANTERBURY ON THE LAKE,90
2020-11-09,THE MENDELSON HOME,OAKLAND,HFA,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Yes,THE MANOR OF FARMINGTON HILLS,86
2020-11-09,THE NEIGHBORHOODS AT WHITE LAKE,OAKLAND,SNF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,THE NEIGHBORHOODS OF WHITE LAKE,94
2020-11-09,THE NEIGHBORHOODS OF WHITE LAKE,OAKLAND,HFA,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Yes,THE NEIGHBORHOODS OF WHITE LAKE,100
2020-11-09,THE PINES OF CLARKSTON,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,CLARKSTON SPECIALTY HEALTHCARE CENTER,86
2020-11-09,THE PINES OF CLARKSTON MEMORY CARE,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,CANTERBURY ON THE LAKE,86
2020-11-09,THE SHERIDAN AT BIRMINGHAM,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,THE MANOR OF NOVI,86
2020-11-09,THE VILLA AT GREEN LAKE ESTATES,OAKLAND,SNF,0.0,35.0,0.0,7.0,0.0,36.0,0.0,0.0,Yes,THE VILLA AT GREEN LAKE ESTATES,100
2020-11-09,TOWNEHALL PLACE OF WEST BLOOMFIELD,OAKLAND,HFA,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes,CATHERINE'S PLACE,86
2020-11-09,VILLA AT SILVERBELL ESTATE,OAKLAND,SNF,0.0,47.0,0.0,11.0,0.0,14.0,0.0,0.0,Yes,THE VILLA AT SILVERBELL ESTATES,91
2020-11-09,VISTA SPRINGS TRILLIUM VILLAGE,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,FOX RUN VILLAGE,86
2020-11-09,WALTONWOOD AT MAIN,OAKLAND,HFA,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Yes,THE VILLA AT GREEN LAKE ESTATES,86
2020-11-09,WALTONWOOD AT ROYAL OAK,OAKLAND,HFA,0.0,19.0,0.0,6.0,0.0,17.0,0.0,0.0,Yes,REGENCY AT WATERFORD,48
2020-11-09,WALTONWOOD AT TWELVE OAKS II,OAKLAND,HFA,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,Yes,WOODWARD HILLS HEALTH AND REHABILITATION CTR,46
2020-11-09,WALTONWOOD AT UNIVERSITY II,OAKLAND,HFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,REGENCY AT WATERFORD,45
2020-11-09,"WATERFORD OAKS SENIOR CARE, INC.",OAKLAND,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,BEAUMONT REHAB & CONTINUING CARE FARMINGTON HILLS,86
2020-11-09,"WATERFORD OAKS SENIOR CARE, INC. WEST",OAKLAND,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,LAHSER HILLS CARE CENTRE,86
2020-11-09,WELLBRIDGE OF CLARKSTON,OAKLAND,SNF,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,Yes,WELLBRIDGE OF CLARKSTON,100
2020-11-09,WELLBRIDGE OF NOVI,OAKLAND,SNF,0.0,12.0,0.0,5.0,2.0,18.0,0.0,0.0,Yes,"WELLBRIDGE OF NOVI, LLC",95
2020-11-09,WELLBRIDGE OF ROCHESTER HILLS,OAKLAND,SNF,1.0,6.0,0.0,1.0,1.0,10.0,0.0,0.0,Yes,WELLBRIDGE OF ROCHESTER HILLS,100
2020-11-09,WEST BLOOMFIELD NURSING CENTER,OAKLAND,SNF,1.0,68.0,0.0,19.0,0.0,26.0,0.0,0.0,Yes,LAKELAND CENTER (THE),86
2020-11-09,WEST HICKORY HAVEN,OAKLAND,SNF,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,Yes,WEST HICKORY HAVEN,100
2020-11-09,WESTLAKE HEALTH CAMPUS,OAKLAND,SNF,2.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,Yes,WESTLAKE HEALTH CAMPUS,100
2020-11-09,WESTLAKE HEALTH CAMPUS HFA,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,WESTLAKE HEALTH CAMPUS,95
2020-11-09,WOODWARD HILLS NURSING CENTER,OAKLAND,SNF,0.0,58.0,0.0,4.0,0.0,19.0,0.0,0.0,Yes,BEAUMONT REHAB & CONTINUING CARE FARMINGTON HILLS,86
2020-11-09,CHERRY BLOSSOM MANOR INC.,OCEANA,HFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,OCEANA CO MD CARE FACILITY,40
2020-11-09,OCEANA CO MD CARE FACILITY,OCEANA,SNF,10.0,15.0,0.0,0.0,6.0,25.0,0.0,1.0,Yes,OCEANA CO MD CARE FACILITY,100
2020-11-09,THE RIVER,OCEANA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,OCEANA CO MD CARE FACILITY,30
2020-11-09,THE HORIZON SENIOR LIVING III,OGEMAW,AFC,,0.0,,0.0,,0.0,,0.0,Yes,THE VILLA AT WEST BRANCH,40
2020-11-09,VILLA AT ROSE CITY,OGEMAW,SNF,1.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,Yes,THE VILLA AT ROSE CITY,95
2020-11-09,VILLA AT WEST BRANCH,OGEMAW,SNF,10.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,Yes,THE VILLA AT WEST BRANCH,95
2020-11-09,ASPIRUS ONTONAGON HOSPITAL LTC,ONTONAGON,SNF,29.0,29.0,0.0,0.0,5.0,14.0,0.0,0.0,Yes,"ASPIRUS ONTONAGON HOSPITAL, INC",92
2020-11-09,REED CITY FIELDS ASSISTED LIVING II,OSCEOLA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,SPECTRUM HEALTH - REED CITY CA,47
2020-11-09,REED CITY FIELDS ASSISTED LIVING III,OSCEOLA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,SPECTRUM HEALTH - REED CITY CA,47
2020-11-09,SPECTRUM HEALTH REED CITY HOSPITAL RNC,OSCEOLA,SNF,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Yes,SPECTRUM HEALTH - REED CITY CA,89
2020-11-09,WELLSPRING LUTHERAN SERVICES FAIRVIEW,OSCODA,SNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,WELLSPRING LUTHERAN SERVICES,95
2020-11-09,ASPEN RIDGE RETIREMENT VILLAGE 1,OTSEGO,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL LTCU,35
2020-11-09,ASPEN RIDGE RETIREMENT VILLAGE 2,OTSEGO,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL LTCU,35
2020-11-09,AUGUST HAUS ASSISTED LIVING LLC,OTSEGO,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL LTCU,38
2020-11-09,MEDILODGE OF GAYLORD,OTSEGO,SNF,0.0,33.0,0.0,7.0,0.0,24.0,0.0,0.0,Yes,MEDILODGE OF GAYLORD,100
2020-11-09,MUNSON HEALTHCARE OTSEGO MEM HOSP - LTC,OTSEGO,SNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL LTCU,86
2020-11-09,THE PORCHES OF GAYLORD,OTSEGO,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,MEDILODGE OF GAYLORD,67
2020-11-09,WOODLAND ACRES LLC,OTSEGO,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL LTCU,40
2020-11-09,AHSL HOLLAND BAY POINTE,OTTAWA,AFC,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,Yes,HALLMARK LIVING HOLLAND,58
2020-11-09,AHSL HOLLAND BEACHSIDE,OTTAWA,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,MEDILODGE OF HOLLAND,54
2020-11-09,AHSL HOLLAND BOARDWALK,OTTAWA,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,HALLMARK LIVING HOLLAND,55
2020-11-09,AHSL HOLLAND DRIFTWOOD,OTTAWA,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,MEDILODGE OF HOLLAND,54
2020-11-09,AHSL HOLLAND LAKESHORE,OTTAWA,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,HALLMARK LIVING HOLLAND,55
2020-11-09,AHSL HOLLAND LIGHTHOUSE,OTTAWA,AFC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,HALLMARK LIVING HOLLAND,58
2020-11-09,AHSL JENISON BEECHWOOD,OTTAWA,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,SKLD ZEELAND,43
2020-11-09,AHSL JENISON CHERRYWOOD,OTTAWA,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,HALLMARK LIVING HOLLAND,39
2020-11-09,AHSL JENISON COTTONWOOD,OTTAWA,AFC,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,Yes,HALLMARK LIVING HOLLAND,39
2020-11-09,AHSL JENISON MAPLEWOOD,OTTAWA,AFC,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,Yes,SKLD ZEELAND,38
2020-11-09,AHSL JENISON SANDALWOOD,OTTAWA,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,ALLENDALE NURSING AND REHABILITATION COMMUNITY,43
2020-11-09,AHSL JENISON WILLOWOOD,OTTAWA,AFC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,HALLMARK LIVING HOLLAND,40
2020-11-09,AHSL SPRING LAKE PEBBLEBROOK,OTTAWA,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,ALLENDALE NURSING AND REHABILITATION COMMUNITY,41
2020-11-09,AHSL SPRING LAKE STONEYBROOK,OTTAWA,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,ALLENDALE NURSING AND REHABILITATION COMMUNITY,39
2020-11-09,AHSL SPRING LAKE TIMBERBROOK,OTTAWA,AFC,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,Yes,MEDILODGE OF HOLLAND,40
2020-11-09,AHSL SPRING LAKE WILLOWBROOK,OTTAWA,AFC,5.0,10.0,0.0,3.0,4.0,8.0,0.0,0.0,Yes,MEDILODGE OF HOLLAND,40
2020-11-09,ALLENDALE NURSING & REHAB. COMMUNITY,OTTAWA,SNF,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,Yes,ALLENDALE NURSING AND REHABILITATION COMMUNITY,86
2020-11-09,APPLEDORN ALC NORTH,OTTAWA,HFA,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Yes,MEDILODGE AT THE SHORE,47
2020-11-09,APPLEDORN ASSISTED LIVING CENTER,OTTAWA,HFA,,0.0,,0.0,,5.0,,0.0,Yes,RIVERSIDE NURSING CENTRE,54
2020-11-09,CAMBRIDGE MANOR - NORTH,OTTAWA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,NORTH OTTAWA CARE CENTER,55
2020-11-09,CAMBRIDGE MANOR - SOUTH,OTTAWA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE AT THE SHORE,53
2020-11-09,CHRISTIAN HAVEN HOME,OTTAWA,HFA,0.0,32.0,0.0,10.0,0.0,9.0,0.0,0.0,Yes,HERITAGE NURSING AND REHABILITATION COMMUNITY,43
2020-11-09,FREEDOM VILLAGE HOLLAND ASSISTED LIVING,OTTAWA,HFA,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,Yes,HALLMARK LIVING HOLLAND,86
2020-11-09,FV RET VILL OF COOPERSVILLE #1,OTTAWA,AFC,,3.0,,0.0,,3.0,,0.0,Yes,MEDILODGE OF HOLLAND,86
2020-11-09,FV RET VILL OF COOPERSVILLE #2,OTTAWA,AFC,,1.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF HOLLAND,86
2020-11-09,FV RET VILL OF COOPERSVILLE #3,OTTAWA,AFC,,3.0,,0.0,,4.0,,0.0,Yes,MEDILODGE OF HOLLAND,86
2020-11-09,GEORGETOWN MANOR - EAST,OTTAWA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,NORTH OTTAWA CARE CENTER,47
2020-11-09,GEORGETOWN MANOR - WEST,OTTAWA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,NORTH OTTAWA CARE CENTER,47
2020-11-09,GRAND PINES ASSISTED LIVING CENTER,OTTAWA,HFA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,RIVERSIDE NURSING CENTRE,55
2020-11-09,GREEN ACRES OF ALLENDALE,OTTAWA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,ALLENDALE NURSING AND REHABILITATION COMMUNITY,86
2020-11-09,GREEN ACRES OF STANDALE,OTTAWA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NSG & PHYSICAL REHAB CTR OF LAMONT,86
2020-11-09,GREEN ACRES OF STANDALE II,OTTAWA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NSG & PHYSICAL REHAB CTR OF LAMONT,86
2020-11-09,HALLMARK LIVING HOLLAND,OTTAWA,SNF,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,Yes,HALLMARK LIVING HOLLAND,100
2020-11-09,HARBOR HOUSE BEACON PLACE,OTTAWA,AFC,,0.0,,0.0,,4.0,,0.0,Yes,LAURELS OF HUDSONVILLE (THE),42
2020-11-09,HARBOR POINT INTENSIVE EAST UNIT,OTTAWA,AFC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,MISSION POINT NSG & PHYSICAL REHAB CTR OF LAMONT,86
2020-11-09,HARBOR POINT INTENSIVE WEST UNIT,OTTAWA,AFC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,MISSION POINT NSG & PHYSICAL REHAB CTR OF LAMONT,86
2020-11-09,HERITAGE NURSING & REHAB. COMMUNITY,OTTAWA,SNF,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,Yes,HERITAGE NURSING AND REHABILITATION COMMUNITY,86
2020-11-09,"INN AT FREEDOM VILLAGE, THE",OTTAWA,SNF,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Yes,"INN AT FREEDOM VILLAGE, THE",100
2020-11-09,LAURELS OF HUDSONVILLE (THE),OTTAWA,SNF,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,Yes,LAURELS OF HUDSONVILLE (THE),100
2020-11-09,MAPLE WOODS COTTAGE,OTTAWA,HFA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,MEDILODGE OF HOLLAND,41
2020-11-09,MEDILODGE AT THE SHORE,OTTAWA,SNF,9.0,39.0,0.0,6.0,3.0,17.0,0.0,0.0,Yes,MEDILODGE AT THE SHORE,100
2020-11-09,MEDILODGE OF HOLLAND,OTTAWA,SNF,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,MEDILODGE OF HOLLAND,100
2020-11-09,MISSION POINT OF LAMONT,OTTAWA,SNF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,MISSION POINT NSG & PHYSICAL REHAB CTR OF LAMONT,86
2020-11-09,NORTH OTTAWA CARE CENTER,OTTAWA,SNF,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Yes,NORTH OTTAWA CARE CENTER,100
2020-11-09,PINE RIDGE ASSISTED LIVING FAC,OTTAWA,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,RIVERSIDE NURSING CENTRE,48
2020-11-09,RESTHAVEN MAPLE WOODS,OTTAWA,HFA,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,Yes,MEDILODGE AT THE SHORE,40
2020-11-09,RIVERSIDE NURSING CENTRE,OTTAWA,SNF,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Yes,RIVERSIDE NURSING CENTRE,100
2020-11-09,ROBBINSWOOD ASSISTED LIVING COMMUNITY,OTTAWA,HFA,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Yes,HALLMARK LIVING HOLLAND,86
2020-11-09,SERENITY HOMES - NORTH,OTTAWA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,NORTH OTTAWA CARE CENTER,48
2020-11-09,SEVILLE,OTTAWA,AFC,,0.0,,0.0,,3.0,,0.0,Yes,LAURELS OF HUDSONVILLE (THE),64
2020-11-09,SHELDON MEADOWS ASSISTED LIVING CENTER,OTTAWA,HFA,0.0,12.0,0.0,9.0,0.0,6.0,0.0,0.0,Yes,HALLMARK LIVING HOLLAND,86
2020-11-09,SIMARRON AFC HOME,OTTAWA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,ALLENDALE NURSING AND REHABILITATION COMMUNITY,42
2020-11-09,SKLD ZEELAND,OTTAWA,SNF,7.0,8.0,0.0,0.0,1.0,9.0,0.0,0.0,Yes,SKLD ZEELAND,100
2020-11-09,ST. JAMES'S GATE,OTTAWA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE AT THE SHORE,47
2020-11-09,SUNSET MANOR,OTTAWA,HFA,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,Yes,ALLENDALE NURSING AND REHABILITATION COMMUNITY,45
2020-11-09,THE INN AT FREEDOM VILLAGE,OTTAWA,HFA,0.0,8.0,0.0,3.0,0.0,8.0,0.0,0.0,Yes,"INN AT FREEDOM VILLAGE, THE",95
2020-11-09,VISTA SPRINGS HOLLAND MEADOWS,OTTAWA,HFA,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF HOLLAND,54
2020-11-09,WATERFORD PLACE ASSISTED LIVING,OTTAWA,HFA,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Yes,HALLMARK LIVING HOLLAND,46
2020-11-09,GOLDEN BEACH MANOR,PRESQUE ISLE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF ROGERS CITY,36
2020-11-09,MEDILODGE OF ROGERS CITY,PRESQUE ISLE,SNF,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,Yes,MEDILODGE OF ROGERS CITY,100
2020-11-09,KING NURSING AND REHAB COMMUNITY,ROSCOMMON,SNF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,KING NURSING & REHABILITATION COMMUNITY,82
2020-11-09,MAPLEVIEW AFC HOME,ROSCOMMON,AFC,,0.0,,0.0,,0.0,,0.0,Yes,KING NURSING & REHABILITATION COMMUNITY,35
2020-11-09,THE HORIZON SENIOR LIVING,ROSCOMMON,AFC,,0.0,,0.0,,0.0,,0.0,Yes,KING NURSING & REHABILITATION COMMUNITY,38
2020-11-09,THE LIGHTHOUSE AT ROSCOMMON,ROSCOMMON,SNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,MISSION POINT NSG & PHY REHAB CTR OF ROSCOMMON,86
2020-11-09,AVISTA NURSING AND REHAB,SAGINAW,SNF,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,Yes,AVISTA NURSING AND REHAB,100
2020-11-09,BARTON WOODS ASSISTED LIVING,SAGINAW,AFC,,0.0,,0.0,,0.0,,0.0,Yes,SAMARITAS SENIOR LIVING SAGINAW,48
2020-11-09,BARTON WOODS ASSISTED LIVING EAST,SAGINAW,AFC,,0.0,,0.0,,0.0,,0.0,Yes,SAMARITAS SENIOR LIVING SAGINAW,50
2020-11-09,BAVARIAN COMFORT CARE,SAGINAW,HFA,,0.0,,0.0,,0.0,,0.0,Yes,"SAGINAW SENIOR CARE AND REHAB CENTER, L L C",86
2020-11-09,BIRCH RUN FIELDS ASSISTED LIVING,SAGINAW,AFC,,0.0,,0.0,,0.0,,0.0,Yes,SAMARITAS SENIOR LIVING SAGINAW,46
2020-11-09,BROOKDALE SAGINAW AL,SAGINAW,AFC,,0.0,,0.0,,0.0,,0.0,Yes,"SAGINAW SENIOR CARE AND REHAB CENTER, L L C",86
2020-11-09,BROOKDALE SAGINAW MC,SAGINAW,AFC,,0.0,,0.0,,0.0,,0.0,Yes,"SAGINAW SENIOR CARE AND REHAB CENTER, L L C",86
2020-11-09,CHESANING COMFORT CARE,SAGINAW,HFA,,0.0,,0.0,,0.0,,0.0,Yes,CHESANING NURSING AND REHABILITATION CENTER,86
2020-11-09,CHESANING NURSING & REHAB CENTER,SAGINAW,SNF,0.0,0.0,0.0,4.0,1.0,10.0,0.0,0.0,Yes,CHESANING NURSING AND REHABILITATION CENTER,85
2020-11-09,CLOSE TO HOME ASSISTED LIVING SAGINAW SIDE 1,SAGINAW,AFC,,0.0,,0.0,,0.0,,0.0,Yes,"HEALTHSOURCE SAGINAW, INC",86
2020-11-09,CLOSE TO HOME ASSISTED LIVING SAGINAW SIDE 2,SAGINAW,AFC,,0.0,,0.0,,0.0,,0.0,Yes,"HEALTHSOURCE SAGINAW, INC",86
