,Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Reporting Interval
194748,2020-12-13,235422,REGENCY AT CHENE,2295 E VERNOR HIGHWAY,DETROIT,MI,48207,Y,N,21.0,233.0,0.0,33.0,,13.0,1.0,16.0,0.0,4.0,,130.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,30.0,,1.0,27.0,0.0,8.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,253.8,30.8,12.1,Wayne,N,N,POINT (-83.031172 42.34948200000001),Week 30 - Dec 13
194789,2020-12-13,235518,MAPLE WOODS MANOR,13137 NORTH CLIO ROAD,CLIO,MI,48420,Y,Y,0.0,2.0,0.0,12.0,,6.0,1.0,19.0,0.0,1.0,151.0,91.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,2.0,0.0,,0.0,37.0,0.0,18.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,131.9,11.0,8.3,Genesee,N,N,POINT (-83.734724 43.195474),Week 30 - Dec 13
194831,2020-12-13,235665,HEARTLAND HEALTH CARE CENTER - STERLING HEIGHTS,38200 SCHOENHERR ROAD,STERLING HEIGHTS,MI,48312,Y,Y,0.0,7.0,2.0,14.0,,0.0,0.0,3.0,0.0,0.0,163.0,80.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,2.0,,3.0,14.0,0.0,5.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,25.0,0.0,175.0,0.0,0.0,Macomb,N,N,POINT (-82.989357 42.57578),Week 30 - Dec 13
194864,2020-12-13,235656,CHRISTIAN CARE NURSING CENTER,2053 S SHERIDAN DRIVE,MUSKEGON,MI,49442,Y,N,0.0,0.0,0.0,0.0,,0.0,4.0,590.0,4.0,4.0,60.0,30.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,108.0,252.0,,2.0,17.0,0.0,6.0,0.0,0.0,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,133.3,0.0,133.3,,Muskegon,N,N,POINT (-86.1846 43.21456),Week 30 - Dec 13
194885,2020-12-13,235622,QUALICARE NURSING HOME,695 E GRAND BLVD,DETROIT,MI,48207,Y,Y,0.0,1.0,0.0,12.0,,0.0,0.0,8.0,0.0,0.0,,87.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,4.0,,0.0,16.0,0.0,5.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,137.9,0.0,0.0,Wayne,N,N,POINT (-83.011722 42.36204800000001),Week 30 - Dec 13
195016,2020-12-13,235410,MEDILODGE OF MUNISING,300 W CITY PARK DR,MUNISING,MI,49862,Y,Y,0.0,0.0,0.0,0.0,,2.0,0.0,26.0,0.0,0.0,90.0,65.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,3.0,89.0,,0.0,2.0,0.0,17.0,0.0,0.0,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,N,N,,,,,0.0,0.0,0.0,0.0,,Alger,N,N,POINT (-86.65692100000001 46.413498),Week 30 - Dec 13
195017,2020-12-13,235577,MCLAREN LAPEER REGION,1375 N MAIN ST,LAPEER,MI,48446,Y,Y,0.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,19.0,14.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,3.0,9.0,0.0,6.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Lapeer,N,N,POINT (-83.319345 43.06271),Week 30 - Dec 13
195116,2020-12-13,235523,OAKLAND NURSING CENTER,22401 FOSTER WINTER DR,SOUTHFIELD,MI,48075,Y,Y,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,26.0,12.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,1.0,21.0,0.0,15.0,0.0,0.0,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,,,,,0.0,0.0,0.0,0.0,,Oakland,N,N,POINT (-83.202675 42.457316),Week 30 - Dec 13
195145,2020-12-13,235383,"ST JOSEPH'S, A VILLA CENTER",9400 CONANT STREET,HAMTRAMCK,MI,48212,Y,Y,0.0,25.0,0.0,0.0,,0.0,1.0,5.0,0.0,0.0,169.0,104.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,1.0,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Wayne,N,N,POINT (-83.049168 42.397239),Week 30 - Dec 13
195187,2020-12-13,235468,THE BAY AT WOODWARD HEALTH & REHABILITATION CENTER,9146 WOODWARD AVE,DETROIT,MI,48202,Y,Y,2.0,34.0,0.0,4.0,,0.0,0.0,15.0,0.0,0.0,110.0,82.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,3.0,4.0,,0.0,48.0,0.0,5.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,48.8,0.0,0.0,Wayne,N,N,POINT (-83.082003 42.383192),Week 30 - Dec 13
195197,2020-12-13,235725,AERIUS HEALTH CENTER,13840 KING ROAD,RIVERVIEW,MI,48193,Y,Y,2.0,11.0,6.0,50.0,,3.0,1.0,19.0,1.0,25.0,78.0,53.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,2.0,,2.0,66.0,0.0,9.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,113.2,18.9,943.4,471.7,50.0,Wayne,Y,N,POINT (-83.193452 42.155763),Week 30 - Dec 13
195203,2020-12-13,235625,WEST WOODS OF BRIDGMAN,9935 RED ARROW HWY,BRIDGMAN,MI,49106,Y,Y,5.0,32.0,0.0,43.0,,20.0,0.0,150.0,0.0,14.0,92.0,53.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,4.0,,0.0,32.0,0.0,5.0,0.0,1.0,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,811.3,264.2,32.6,Berrien,N,N,POINT (-86.566105 41.938831),Week 30 - Dec 13
195207,2020-12-13,235704,"WELLBRIDGE OF ROMEO, LLC",375 SOUTH MAIN STREET,ROMEO,MI,48065,Y,Y,0.0,0.0,0.0,1.0,,9.0,0.0,27.0,0.0,2.0,124.0,93.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,178.0,456.0,,2.0,15.0,0.0,13.0,0.0,0.0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,0.0,0.0,10.8,21.5,200.0,Macomb,N,N,POINT (-83.013439 42.79498),Week 30 - Dec 13
195276,2020-12-13,235621,REGENCY ON THE LAKE - FORT GRATIOT,5669 LAKESHORE,FORT GRATIOT,MI,48059,Y,N,0.0,7.0,50.0,95.0,,16.0,2.0,42.0,2.0,5.0,,96.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,21.0,142.0,,29.0,45.0,0.0,26.0,0.0,0.0,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,520.8,20.8,989.6,52.1,5.3,St. Clair,Y,N,POINT (-82.468534 43.073468),Week 30 - Dec 13
195339,2020-12-13,235565,WESTGATE NURSING & REHAB COMMUNITY,1500 NORTH LOWELL STREET,IRONWOOD,MI,49938,Y,Y,0.0,2.0,0.0,53.0,,3.0,0.0,17.0,0.0,15.0,65.0,50.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,1060.0,300.0,28.3,Gogebic,N,N,POINT (-90.172641 46.464939),Week 30 - Dec 13
195344,2020-12-13,235508,THE MANOR OF FARMINGTON HILLS,21017 MIDDLEBELT RD,FARMINGTON HILLS,MI,48336,Y,Y,0.0,2.0,0.0,7.0,,7.0,0.0,21.0,0.0,1.0,99.0,82.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,2.0,151.0,,0.0,22.0,0.0,16.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,85.4,12.2,14.3,Oakland,N,N,POINT (-83.336404 42.443757),Week 30 - Dec 13
195400,2020-12-13,235500,OMNI CONTINUING CARE,5201 CONNER,DETROIT,MI,48213,Y,Y,0.0,1.0,0.0,4.0,,0.0,0.0,24.0,0.0,0.0,,87.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,2.0,11.0,0.0,0.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,30.0,0.0,Y,Y,0.0,0.0,46.0,0.0,0.0,Wayne,N,N,POINT (-82.978931 42.390269),Week 30 - Dec 13
195439,2020-12-13,235442,GREAT LAKES REHAB CENTER,4180 TITTABAWASSEE ROAD,SAGINAW,MI,48604,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saginaw,,,POINT (-83.998545 43.48033000000001),Week 30 - Dec 13
195511,2020-12-13,235661,STONEGATE HEALTH CAMPUS,2525 DEMILLE ROAD,LAPEER,MI,48446,Y,Y,0.0,0.0,0.0,0.0,,1.0,4.0,21.0,0.0,0.0,80.0,59.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,1.0,0.0,,5.0,10.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Lapeer,N,N,POINT (-83.32767000000001 43.043274),Week 30 - Dec 13
195545,2020-12-13,235471,LIFE CARE CENTER OF PLAINWELL,320 BRIGHAM ST,PLAINWELL,MI,49080,Y,Y,0.0,0.0,0.0,2.0,,3.0,0.0,6.0,0.0,0.0,119.0,69.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,69.0,113.0,,0.0,20.0,0.0,150.0,0.0,0.0,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,29.0,0.0,0.0,Allegan,N,N,POINT (-85.648828 42.440752),Week 30 - Dec 13
195562,2020-12-13,235399,MEDILODGE OF PORTAGE,7855 CURRIER DR,PORTAGE,MI,49002,Y,Y,0.0,0.0,1.0,1.0,,1.0,2.0,73.0,0.0,0.0,120.0,90.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,83.0,246.0,,1.0,3.0,0.0,8.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,11.1,0.0,11.1,0.0,0.0,Kalamazoo,N,Y,POINT (-85.586229 42.20343700000001),Week 30 - Dec 13
195569,2020-12-13,235567,HILLSDALE HOSPITAL MCGUIRE AND MACRITCHIE LTCU,168 SOUTH HOWELL ST,HILLSDALE,MI,49242,Y,Y,14.0,28.0,0.0,6.0,,7.0,0.0,3.0,0.0,3.0,38.0,36.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,2.0,42.0,0.0,9.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,166.7,83.3,50.0,Hillsdale,N,N,POINT (-84.631702 41.911437),Week 30 - Dec 13
195590,2020-12-13,235539,ADVANTAGE LIVING CENTER - NORTHWEST,16181 HUBBELL ST,DETROIT,MI,48235,Y,Y,0.0,2.0,0.0,23.0,,4.0,0.0,15.0,0.0,3.0,154.0,107.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,215.0,28.0,13.0,Wayne,N,N,POINT (-83.189289 42.410282),Week 30 - Dec 13
195658,2020-12-13,235595,MISSION POINT NSG & PHYSICAL REHAB CTR OF DETROIT,2102 ORLEANS ST,DETROIT,MI,48207,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wayne,,,POINT (-83.03452 42.344518),Week 30 - Dec 13
195723,2020-12-13,235529,THE MANOR OF NOVI,24500 MEADOWBROOK RD,NOVI,MI,48375,Y,Y,0.0,10.0,1.0,19.0,,20.0,0.0,17.0,0.0,4.0,,77.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,79.0,164.0,,3.0,6.0,0.0,2.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,13.0,0.0,246.8,51.9,21.1,Oakland,N,N,POINT (-83.455224 42.468698),Week 30 - Dec 13
195860,2020-12-13,235609,ADVANTAGE LIVING CENTER - ARMADA,22600 ARMADA RIDGE RD,ARMADA,MI,48005,Y,Y,1.0,42.0,0.0,29.0,,1.0,1.0,20.0,1.0,6.0,67.0,51.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,43.0,150.0,,1.0,26.0,0.0,3.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,0.0,19.6,568.6,117.6,20.7,Macomb,N,N,POINT (-82.893943 42.842039),Week 30 - Dec 13
195934,2020-12-13,235617,REGENCY MANOR NURSING & REHABILITATION CENTER,7700 MCCLELLAN,UTICA,MI,48317,Y,Y,0.0,1.0,0.0,17.0,,0.0,0.0,0.0,0.0,0.0,39.0,26.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,25.0,60.0,,0.0,11.0,0.0,1.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,653.8,0.0,0.0,Macomb,N,N,POINT (-83.03543 42.628429),Week 30 - Dec 13
195982,2020-12-13,235514,"IMPERIAL, A VILLA CENTER",26505 POWERS AVE,DEARBORN HEIGHTS,MI,48125,Y,Y,4.0,91.0,6.0,123.0,,7.0,1.0,72.0,1.0,50.0,265.0,214.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,0.0,29.0,0.0,21.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,28.0,4.7,574.8,233.6,40.7,Wayne,Y,N,POINT (-83.298344 42.272116),Week 30 - Dec 13
196058,2020-12-13,235552,MISSION POINT NSG & PHY REHAB CTR OF HANCOCK,1400 POPLAR ST,HANCOCK,MI,49930,Y,N,0.0,4.0,26.0,39.0,,0.0,1.0,8.0,1.0,1.0,63.0,53.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,53.0,9.0,,15.0,28.0,0.0,20.0,0.0,0.0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,490.6,18.9,735.8,18.9,2.6,Houghton,Y,N,POINT (-88.596793 47.14009),Week 30 - Dec 13
196073,2020-12-13,23E104,GILBERT RESIDENCE (THE),203 S HURON ST,YPSILANTI,MI,48197,Y,Y,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,0.0,32.0,25.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,0.0,4.0,0.0,1.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Washtenaw,N,N,POINT (-83.613056 42.238236),Week 30 - Dec 13
196106,2020-12-13,235461,CLARKSTON SPECIALTY HEALTHCARE CENTER,4800 CLINTONVILLE RD,CLARKSTON,MI,48346,Y,Y,0.0,0.0,2.0,53.0,,0.0,1.0,37.0,0.0,4.0,120.0,62.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,8.0,,1.0,33.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,32.3,0.0,854.8,64.5,7.5,Oakland,N,N,POINT (-83.348915 42.711798),Week 30 - Dec 13
196136,2020-12-13,235652,THE TIMBERS OF CASS COUNTY,55432 COLBY ST,DOWAGIAC,MI,49047,Y,Y,0.0,0.0,32.0,35.0,,0.0,3.0,12.0,6.0,6.0,108.0,88.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,142.0,324.0,,20.0,43.0,0.0,12.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,363.6,68.2,397.7,68.2,17.1,Cass,Y,N,POINT (-86.092777 41.991797),Week 30 - Dec 13
196158,2020-12-13,235516,RIVERGATE TERRACE,14141 PENNSYLVANIA,RIVERVIEW,MI,48193,Y,Y,0.0,12.0,0.0,23.0,,6.0,0.0,20.0,0.0,9.0,288.0,163.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,162.0,341.0,,0.0,16.0,0.0,25.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,141.1,55.2,39.1,Wayne,N,N,POINT (-83.196206 42.184775),Week 30 - Dec 13
196215,2020-12-13,235443,SHOREPOINTE NURSING CENTER,26001 EAST JEFFERSON AVENUE,SAINT CLAIR SHORES,MI,48081,Y,Y,4.0,176.0,0.0,56.0,,0.0,2.0,32.0,2.0,41.0,200.0,169.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,0.0,32.0,0.0,5.0,0.0,3.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,11.8,331.4,242.6,73.2,Macomb,N,N,POINT (-82.889205 42.48432),Week 30 - Dec 13
196346,2020-12-13,235612,FREEMAN NURSING & REHAB COMMUNITY,1805 PYLE DRIVE,KINGSFORD,MI,49802,Y,Y,0.0,1.0,0.0,35.0,,1.0,2.0,11.0,2.0,4.0,45.0,23.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,5.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,87.0,1521.7,173.9,11.4,Dickinson,N,N,POINT (-88.097852 45.80406),Week 30 - Dec 13
196367,2020-12-13,235561,ARIA NURSING AND REHAB,707 ARMSTRONG,LANSING,MI,48911,Y,Y,0.0,0.0,0.0,1.0,,0.0,1.0,6.0,0.0,0.0,100.0,90.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,0.0,4.0,0.0,28.0,0.0,0.0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,11.1,0.0,0.0,Ingham,N,N,POINT (-84.542257 42.679522),Week 30 - Dec 13
196397,2020-12-13,235647,MEDILODGE OF OKEMOS,5211 MARSH RD,OKEMOS,MI,48864,Y,Y,0.0,29.0,0.0,1.0,,14.0,0.0,10.0,0.0,1.0,95.0,57.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,171.0,263.0,,3.0,17.0,0.0,7.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,17.5,17.5,100.0,Ingham,N,N,POINT (-84.41105 42.732497),Week 30 - Dec 13
196451,2020-12-13,235536,ADVANTAGE LIVING CENTER - BATTLE CREEK,675 WAGNER DR,BATTLE CREEK,MI,49017,Y,Y,0.0,10.0,0.0,6.0,,0.0,0.0,0.0,0.0,1.0,82.0,59.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,59.0,80.0,,0.0,13.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,101.7,16.9,16.7,Calhoun,N,N,POINT (-85.153196 42.326683),Week 30 - Dec 13
196458,2020-12-13,235582,EVERGREEN HEALTH AND REHABILITATION CENTER,19933 WEST THIRTEEN MILE ROAD,SOUTHFIELD,MI,48076,Y,Y,0.0,37.0,1.0,6.0,,0.0,0.0,1.0,0.0,0.0,151.0,110.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,0.0,89.0,0.0,20.0,0.0,6.0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,9.1,0.0,54.5,0.0,0.0,Oakland,N,N,POINT (-83.241546 42.51659),Week 30 - Dec 13
196474,2020-12-13,235453,SANCTUARY AT FRASER VILLA,33300 UTICA RD,FRASER,MI,48026,Y,Y,0.0,3.0,1.0,45.0,,0.0,0.0,42.0,0.0,9.0,154.0,99.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,0.0,47.0,0.0,10.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,10.1,0.0,454.5,90.9,20.0,Macomb,N,N,POINT (-82.954621 42.54197),Week 30 - Dec 13
196525,2020-12-13,235636,LAURELS OF CARSON CITY,620 NORTH SECOND STREET,CARSON CITY,MI,48811,Y,Y,0.0,2.0,0.0,5.0,,13.0,0.0,4.0,0.0,0.0,,68.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0.0,0.0,,1.0,8.0,0.0,28.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,73.5,0.0,0.0,Montcalm,N,N,POINT (-84.843971 43.182416),Week 30 - Dec 13
196529,2020-12-13,235506,SHELBY HEALTH AND REHABILITATION CENTER,46100 SCHOENHERR RD,SHELBY TOWNSHIP,MI,48315,Y,Y,0.0,40.0,3.0,68.0,,25.0,4.0,65.0,1.0,16.0,212.0,138.0,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,21.0,13.0,,2.0,41.0,0.0,48.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,21.7,7.2,492.8,115.9,23.5,Macomb,Y,N,POINT (-82.993225 42.634804),Week 30 - Dec 13
196542,2020-12-13,235598,RIVERIDGE REHABILITATION & HEALTHCARE CENTER,1333 WELLS ST,NILES,MI,49120,Y,Y,0.0,1.0,0.0,74.0,,12.0,0.0,23.0,0.0,16.0,84.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,49.0,0.0,22.0,0.0,2.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,1254.2,271.2,21.6,Berrien,,,POINT (-86.269345 41.83944),Week 30 - Dec 13
